town_id,treatment,town_group,person_id,uses_new_seeds,hhld_size,age_head_hhld,married,lnearnings
281,1,3,686,1,3,25,1,10.4174
281,0,3,687,0,4,50,0,10.13916
281,1,3,688,1,4,30,1,10.08453
281,1,3,689,,6,40,1,
281,1,3,690,,4,25,1,
281,1,3,691,1,3,35,1,9.374952
281,1,3,692,1,2,40,1,10.01776
281,0,3,693,1,2,40,1,9.998335
281,1,3,694,,5,40,1,
281,1,3,695,1,3,35,1,10.63239
281,1,3,696,1,6,30,0,9.340728
281,1,3,697,1,4,30,0,10.70319
281,1,3,698,1,2,35,0,9.187164
281,1,3,699,1,3,40,1,8.91792
281,1,3,700,,6,30,1,
281,0,3,701,1,6,40,1,9.979175
281,0,3,702,0,5,40,0,10.14113
281,1,3,703,1,4,30,1,9.858719
281,1,3,704,,3,30,0,
281,1,3,705,1,6,30,0,11.09961
281,0,3,706,1,6,30,0,10.0336
281,0,3,707,0,4,50,1,10.32834
281,1,3,708,1,3,50,1,10.56352
281,1,3,709,1,3,35,1,8.953669
281,1,3,710,1,5,40,1,10.83482
281,1,3,711,1,6,35,1,10.95197
281,1,3,712,1,4,40,0,9.360002
281,1,3,713,1,4,30,1,11.19431
281,1,3,714,,4,30,0,
281,1,3,715,1,4,40,1,11.46548
281,1,3,716,1,3,30,1,10.45573
281,0,3,717,1,2,50,1,10.70104
281,1,3,718,1,5,40,1,11.60584
281,1,3,719,,6,25,1,
281,1,3,720,,3,25,0,
281,0,3,721,0,3,30,0,9.147906
281,1,3,722,1,2,50,1,9.252823
281,1,3,723,1,2,35,0,10.77288
281,1,3,724,1,4,40,0,10.53547
281,0,3,725,1,2,30,0,10.10111
281,0,3,726,1,4,45,1,10.3365
281,0,3,727,1,2,30,1,9.344846
281,1,3,728,1,6,40,1,11.2308
281,0,3,729,1,3,35,1,10.01529
281,1,3,730,1,5,30,1,9.446387
281,1,3,731,1,6,30,0,12.01942
281,1,3,732,1,5,35,1,11.39212
281,1,3,733,1,5,40,0,9.74681
281,1,3,734,1,6,50,1,10.70182
281,1,3,735,1,5,35,0,10.24963
281,1,3,736,1,3,35,0,10.88017
281,1,3,737,,6,35,0,
281,1,3,738,1,4,45,1,11.32926
281,1,3,739,1,5,30,1,10.44656
281,1,3,740,1,2,40,1,10.85374
281,1,3,741,1,4,30,1,9.967768
281,0,3,742,1,4,50,1,10.80402
281,1,3,743,1,6,35,0,10.83076
281,1,3,744,1,4,30,0,9.948896
281,0,3,745,1,5,35,0,9.261158
281,1,3,746,1,3,35,0,9.413965
281,0,3,747,1,3,40,1,11.22605
281,1,3,748,1,4,25,0,10.81404
281,0,3,749,0,2,30,0,10.14822
281,0,3,750,1,4,30,1,10.91432
281,1,3,751,1,2,50,1,10.7948
281,1,3,752,,3,40,1,
281,1,3,753,1,4,30,1,10.10043
281,1,3,754,1,4,40,1,10.18517
281,0,3,755,,4,35,1,
281,1,3,756,1,6,30,0,11.71649
281,1,3,757,1,4,40,1,10.69397
281,1,3,758,,6,45,1,
281,1,3,759,1,4,50,0,10.63918
281,1,3,760,1,4,40,1,9.7707
281,1,3,761,1,4,35,1,10.07258
281,1,3,762,1,3,40,0,10.17777
281,1,3,763,1,4,40,1,9.843642
281,1,3,764,1,4,45,0,9.793937
281,1,3,765,1,4,40,1,10.75213
281,1,3,766,1,3,40,1,9.472418
281,1,3,767,1,4,40,0,9.299753
281,1,3,768,1,2,35,0,10.34609
281,1,3,769,1,2,50,1,10.72628
281,1,3,770,1,2,50,0,10.89645
281,1,3,771,1,2,50,1,8.839833
281,1,3,772,,3,35,0,
281,1,3,773,1,4,35,0,10.95663
281,0,3,774,,2,30,0,
280,0,3,775,1,6,30,0,11.79351
280,1,3,776,1,4,40,0,11.23367
280,1,3,777,1,4,40,0,11.03697
280,0,3,778,0,2,35,0,9.840288
280,1,3,779,1,6,35,1,9.989319
280,1,3,780,1,4,40,1,10.86721
280,1,3,781,,5,30,0,
280,0,3,782,,3,35,1,
280,1,3,783,1,3,40,0,9.529942
280,1,3,784,1,5,30,1,10.06831
280,1,3,785,1,5,30,0,10.67741
280,1,3,786,1,2,35,0,10.28767
280,1,3,787,1,6,40,1,11.48095
280,1,3,788,1,5,40,1,10.77104
280,1,3,789,1,5,35,0,10.79733
280,1,3,790,1,5,25,1,11.65515
280,1,3,791,,5,40,1,
280,1,3,792,1,2,40,1,9.519009
280,1,3,793,1,6,30,1,11.63652
280,1,3,794,1,3,30,1,9.895349
280,1,3,795,1,4,30,1,10.07419
280,1,3,796,1,4,45,0,10.88178
280,0,3,797,1,6,30,1,9.700156
280,1,3,798,1,3,40,1,10.61209
280,1,3,799,1,4,30,0,11.64437
280,0,3,800,1,4,30,0,9.961169
280,1,3,801,1,2,30,1,9.241575
280,0,3,802,1,6,30,1,11.64254
280,1,3,803,,4,50,1,
280,1,3,804,1,2,35,0,9.174737
280,0,3,805,1,4,25,0,9.7157
280,1,3,806,1,3,35,0,9.423149
280,1,3,807,1,6,40,0,11.60488
280,1,3,808,1,4,35,1,9.911133
280,1,3,809,1,5,35,1,10.73984
280,1,3,810,1,4,30,0,10.38408
280,1,3,811,,4,40,0,
280,1,3,812,1,4,30,1,10.81919
280,1,3,813,1,4,40,0,10.21006
280,1,3,814,1,4,40,0,10.83892
280,1,3,815,1,4,30,0,9.683382
280,1,3,816,1,6,45,0,12.02851
280,1,3,817,1,5,35,1,11.02247
280,1,3,818,1,4,35,0,10.49366
280,0,3,819,1,5,30,0,10.76352
280,0,3,820,1,4,50,1,11.76925
280,0,3,821,1,2,30,1,9.589879
280,1,3,822,,2,25,1,
280,1,3,823,1,4,40,1,9.943636
280,1,3,824,1,4,30,0,10.93529
280,0,3,825,1,6,30,0,10.15793
280,1,3,826,,6,35,0,
280,0,3,827,1,4,35,1,11.04533
280,1,3,828,1,6,35,1,11.31898
280,1,3,829,1,3,35,0,10.25789
280,1,3,830,1,2,30,1,10.86368
280,0,3,831,1,3,45,1,10.16625
280,1,3,832,1,5,45,1,9.342011
280,0,3,833,0,4,25,0,10.12704
280,1,3,834,1,6,30,0,10.85946
280,1,3,835,1,4,45,0,11.00155
280,1,3,836,,4,35,0,
280,1,3,837,,6,35,1,
280,1,3,838,1,2,30,1,10.31576
280,1,3,839,1,3,35,1,9.58451
280,1,3,840,1,6,30,0,10.90576
280,1,3,841,1,2,45,1,10.68062
280,1,3,842,,4,30,0,
280,0,3,843,1,4,30,1,9.959576
280,1,3,844,1,3,40,1,10.38273
280,1,3,845,1,3,50,1,10.22613
280,1,3,846,,3,30,0,
280,1,3,847,1,4,40,1,11.26179
280,1,3,848,1,2,40,0,10.30043
280,1,3,849,1,4,35,1,10.44668
280,1,3,850,1,3,40,1,10.18937
280,1,3,851,,4,40,1,
280,1,3,852,1,3,30,1,10.82041
280,1,3,853,1,4,30,1,10.33068
280,1,3,854,1,2,40,1,9.960985
280,1,3,855,1,6,50,0,11.61102
280,0,3,856,1,5,35,0,10.38092
280,0,3,857,1,2,30,0,9.532508
280,1,3,858,1,4,40,1,10.53353
280,1,3,859,1,4,25,0,10.14241
280,1,3,860,1,3,30,1,10.9138
280,1,3,861,1,2,40,1,10.04874
280,0,3,862,1,6,45,1,10.53244
280,1,3,863,1,4,30,1,10.5545
280,1,3,864,,4,35,0,
280,1,3,865,1,6,25,1,9.884639
280,1,3,866,1,3,40,1,9.713138
280,0,3,867,1,5,40,0,11.37497
280,1,3,868,1,4,35,1,9.386889
280,1,3,869,1,6,40,1,10.67061
280,1,3,870,1,4,30,0,10.67953
280,1,3,871,1,6,40,0,10.76069
280,1,3,872,1,4,35,0,9.415666
280,1,3,873,1,3,35,1,10.91048
280,0,3,874,1,2,40,0,8.834805
280,1,3,875,1,4,25,0,11.20217
280,1,3,876,1,3,45,0,10.53573
280,1,3,877,1,3,40,1,10.91836
280,1,3,878,1,6,30,0,10.11317
280,1,3,879,1,3,30,0,10.14067
280,1,3,880,1,4,40,0,11.77368
280,1,3,881,1,5,40,1,10.45758
280,1,3,882,,5,25,0,
280,1,3,883,,4,45,1,
280,1,3,884,1,4,30,1,9.628473
280,0,3,885,0,4,30,0,9.330091
280,0,3,886,0,5,35,0,9.640076
280,1,3,887,1,6,25,0,10.78078
280,1,3,888,1,5,35,1,11.09626
280,1,3,889,1,4,45,1,9.921032
280,0,3,890,0,3,30,1,9.249005
280,0,3,891,,4,35,0,
280,0,3,892,1,3,30,0,10.868
280,0,3,893,0,5,25,0,10.62445
280,1,3,894,1,5,30,0,9.418285
280,1,3,895,,5,50,0,
280,0,3,896,,6,30,0,
280,1,3,897,1,6,35,0,11.1288
280,1,3,898,1,4,45,0,10.99436
280,1,3,899,1,2,50,1,9.473836
280,1,3,900,1,6,30,1,11.16747
280,1,3,901,1,4,40,1,9.915792
280,1,3,902,1,3,30,1,10.89785
280,1,3,903,1,6,50,1,11.15215
280,1,3,904,1,4,35,0,9.922328
280,0,3,905,1,4,40,1,11.25644
280,1,3,906,1,4,35,0,11.11384
280,1,3,907,1,6,35,1,11.42167
280,1,3,908,1,4,30,1,10.44888
280,1,3,909,1,4,35,0,10.21409
280,1,3,910,1,4,30,1,10.70751
280,1,3,911,1,2,25,1,9.330232
280,1,3,912,1,4,40,1,10.52493
280,1,3,913,1,2,45,1,9.4624
280,0,3,914,1,5,50,0,10.97816
280,1,3,915,1,4,30,1,9.597786
280,1,3,916,1,4,40,1,10.90497
280,0,3,917,0,4,50,0,9.940263
280,0,3,918,0,4,40,0,10.53266
280,1,3,919,1,4,40,1,10.12015
280,1,3,920,1,2,40,1,10.29906
280,1,3,921,1,2,50,1,10.10533
280,1,3,922,1,2,40,1,10.03409
280,1,3,923,1,6,45,1,10.08167
280,0,3,924,1,4,40,0,9.988508
280,1,3,925,1,4,40,0,10.12964
280,0,3,926,1,4,50,0,10.99013
280,1,3,927,1,6,40,1,11.73104
280,1,3,928,,4,40,1,
280,1,3,929,1,4,40,0,10.30512
280,1,3,930,,4,25,0,
280,1,3,931,1,3,30,0,9.888888
280,0,3,932,1,2,35,0,9.590905
280,1,3,933,,2,30,1,
280,1,3,934,,4,35,1,
280,1,3,935,,2,35,1,
280,1,3,936,1,2,35,0,9.79862
280,1,3,937,1,3,30,0,9.443799
280,1,3,938,1,4,30,1,10.94304
280,1,3,939,1,3,30,1,8.870177
280,1,3,940,1,4,35,1,11.69824
280,1,3,941,1,4,35,1,9.545969
280,0,3,942,1,4,25,1,10.34507
280,1,3,943,1,4,30,1,9.593891
280,1,3,944,1,2,30,1,8.981371
280,1,3,945,1,3,50,1,10.70977
280,1,3,946,1,5,35,0,10.18851
280,1,3,947,1,4,25,0,11.14114
280,1,3,948,1,2,40,1,10.49786
280,1,3,949,1,6,35,1,10.45132
280,1,3,950,,6,40,0,
280,1,3,951,,4,35,1,
280,1,3,952,1,5,30,1,9.780361
280,0,3,953,1,3,35,0,10.50849
280,1,3,954,1,5,40,0,10.07045
280,1,3,955,,4,30,0,
280,1,3,956,1,3,35,1,10.92005
280,1,3,957,,6,30,1,
280,1,3,958,1,6,40,1,12.51242
280,1,3,959,1,2,45,0,9.907465
280,1,3,960,1,2,30,1,10.14003
280,1,3,961,1,5,40,0,10.24511
280,0,3,962,1,4,40,1,10.33261
280,1,3,963,1,2,25,0,10.04665
280,0,3,964,1,5,40,1,11.43158
280,1,3,965,1,4,35,0,10.31599
280,1,3,966,1,5,45,0,11.8929
280,1,3,967,1,4,35,1,10.1382
280,1,3,968,1,2,30,1,10.16387
280,1,3,969,1,4,35,1,11.00674
280,1,3,970,1,2,30,0,9.687955
280,1,3,971,1,5,50,0,11.30161
280,1,3,972,1,4,35,1,10.16019
280,1,3,973,,6,50,0,
280,0,3,974,0,3,40,0,10.58327
280,1,3,975,1,4,30,1,11.06074
280,1,3,976,1,3,30,0,9.997687
280,1,3,977,1,6,45,1,11.8735
280,0,3,978,1,4,40,1,10.15029
280,1,3,979,1,6,30,1,10.95716
280,1,3,980,1,3,40,0,10.51694
280,1,3,981,1,2,40,0,8.861456
280,1,3,982,1,3,35,0,10.57426
280,1,3,983,1,5,30,1,11.71411
280,1,3,984,,3,30,1,
280,1,3,985,1,6,35,0,11.29478
280,1,3,986,,6,30,1,
280,1,3,987,1,3,30,1,9.787243
280,1,3,988,1,2,50,1,9.914547
280,1,3,989,,3,40,0,
280,0,3,990,1,5,35,1,9.84391
280,1,3,991,1,4,45,1,11.19634
280,1,3,992,1,3,30,1,10.23774
280,1,3,993,1,4,25,0,10.30407
280,1,3,994,1,5,25,1,10.96603
280,1,3,995,1,2,35,0,9.370918
280,0,3,996,1,4,35,1,10.20103
280,1,3,997,,2,30,1,
280,1,3,998,1,4,30,1,11.27668
280,1,3,999,1,6,35,1,12.0879
280,1,3,1000,1,2,30,0,9.938366
280,1,3,1001,1,4,35,0,10.43809
280,1,3,1002,1,2,40,1,9.116992
280,1,3,1003,1,5,35,0,10.67386
280,1,3,1004,,6,30,1,
280,1,3,1005,,2,35,1,
280,1,3,1006,1,2,40,1,10.97411
280,0,3,1007,1,4,25,0,9.345038
280,1,3,1008,1,4,45,0,11.34829
280,1,3,1009,1,4,30,1,11.3978
280,1,3,1010,1,3,40,1,10.79171
280,0,3,1011,0,2,30,1,10.31202
280,1,3,1012,1,6,40,1,10.08822
280,0,3,1013,1,2,40,1,10.3061
280,0,3,1014,0,4,30,1,10.00177
280,1,3,1015,1,3,35,1,9.387881
280,0,3,1016,,6,50,1,
280,1,3,1017,1,6,25,1,10.69878
280,1,3,1018,1,5,40,0,10.79413
280,1,3,1019,,4,30,1,
280,1,3,1020,1,6,30,0,12.03782
280,0,3,1021,1,5,30,1,11.67993
280,1,3,1022,1,4,45,0,9.12617
280,1,3,1023,1,4,25,0,10.90652
280,1,3,1024,1,4,30,1,9.064054
279,1,3,1025,1,4,30,0,11.32526
279,1,3,1026,,3,30,1,
279,0,3,1027,0,6,45,1,12.17883
279,1,3,1028,1,5,40,1,11.44974
279,1,3,1029,1,5,30,1,11.81871
279,1,3,1030,,6,50,1,
279,1,3,1031,1,5,50,0,11.06918
279,0,3,1032,1,4,30,1,9.5608
279,1,3,1033,1,4,35,1,10.88586
279,1,3,1034,1,2,50,0,10.1803
279,1,3,1035,1,3,40,1,10.08859
279,0,3,1036,1,6,30,0,11.12782
279,1,3,1037,1,6,35,1,11.85446
279,0,3,1038,,2,25,1,
279,1,3,1039,,6,40,1,
279,1,3,1040,1,6,35,0,11.51151
279,1,3,1041,1,2,40,0,9.456766
279,1,3,1042,1,4,40,1,11.53378
279,1,3,1043,1,4,30,1,10.28902
279,1,3,1044,1,5,30,1,10.25442
279,1,3,1045,1,4,35,0,11.35493
279,0,3,1046,1,5,40,0,11.49857
279,0,3,1047,1,2,40,1,9.703077
279,1,3,1048,1,3,30,0,10.36635
279,0,3,1049,1,2,25,0,9.250988
279,0,3,1050,,6,40,1,
279,1,3,1051,1,5,25,1,10.66632
279,1,3,1052,1,4,45,1,9.630172
279,0,3,1053,1,4,35,1,9.614977
279,1,3,1054,1,5,35,1,12.049
279,1,3,1055,1,3,40,0,9.603991
279,1,3,1056,1,6,30,0,11.00461
279,1,3,1057,,4,40,0,
279,1,3,1058,1,4,50,1,10.29779
279,0,3,1059,1,6,35,0,11.87526
279,1,3,1060,1,2,50,1,10.19367
279,0,3,1061,,2,40,0,
279,1,3,1062,1,4,40,1,11.03341
279,1,3,1063,1,2,30,0,9.132391
279,1,3,1064,1,2,40,0,9.653671
279,1,3,1065,1,5,25,1,10.69992
279,1,3,1066,1,3,35,1,10.28289
279,1,3,1067,1,4,30,1,10.98633
279,1,3,1068,1,2,35,1,10.92894
279,1,3,1069,,6,30,1,
279,0,3,1070,0,6,35,1,11.23403
279,0,3,1071,,6,35,1,
279,0,3,1072,1,4,35,1,10.82534
279,1,3,1073,,3,30,0,
279,1,3,1074,1,4,40,0,10.74399
279,1,3,1075,1,6,40,1,10.01081
279,1,3,1076,1,4,30,1,9.477785
279,0,3,1077,,6,30,1,
279,0,3,1078,,6,35,1,
279,1,3,1079,1,4,45,0,10.33088
279,0,3,1080,1,3,50,0,10.14063
279,1,3,1081,,4,35,1,
279,1,3,1082,1,4,30,1,9.590779
279,0,3,1083,1,5,45,1,11.7311
279,1,3,1084,1,3,40,1,9.413384
279,1,3,1085,1,4,35,0,9.001981
279,0,3,1086,,2,35,1,
279,1,3,1087,1,6,30,1,10.77086
279,0,3,1088,0,2,30,1,9.828873
279,0,3,1089,,3,40,0,
279,1,3,1090,1,4,30,0,10.96932
279,1,3,1091,,5,40,1,
279,1,3,1092,1,6,45,1,12.06459
279,1,3,1093,,6,30,0,
279,1,3,1094,1,4,50,1,10.61472
279,0,3,1095,1,6,35,1,11.12427
279,1,3,1096,1,2,40,0,9.811797
279,1,3,1097,1,4,30,1,9.763739
279,1,3,1098,1,2,35,0,9.221657
279,0,3,1099,1,4,40,0,10.40518
279,1,3,1100,1,2,45,1,9.768154
279,1,3,1101,1,2,40,1,10.57648
279,1,3,1102,1,4,35,1,9.60261
279,1,3,1103,1,2,40,1,9.539814
279,1,3,1104,1,5,40,0,11.4522
279,1,3,1105,1,2,50,0,10.38983
279,0,3,1106,0,6,45,1,9.882517
279,1,3,1107,1,4,45,1,10.00471
279,1,3,1108,,3,30,1,
279,1,3,1109,1,4,40,1,11.1176
279,1,3,1110,1,6,40,0,10.71058
279,1,3,1111,1,3,35,1,10.08257
279,1,3,1112,,2,40,1,
279,1,3,1113,1,4,35,1,9.313742
279,1,3,1114,,2,40,1,
279,1,3,1115,1,2,35,0,9.895687
279,1,3,1116,1,2,30,0,9.973096
279,1,3,1117,1,5,40,0,11.28798
279,1,3,1118,1,5,30,1,9.739875
279,1,3,1119,1,3,25,0,10.83343
279,1,3,1120,,2,35,1,
279,0,3,1121,,5,25,1,
279,0,3,1122,1,6,30,1,11.10103
279,0,3,1123,0,3,30,1,9.760342
279,1,3,1124,,4,35,1,
279,1,3,1125,1,5,45,0,11.11049
279,0,3,1126,1,2,30,0,10.07338
279,1,3,1127,1,4,35,0,11.03505
279,1,3,1128,1,6,30,1,10.7428
279,1,3,1129,,4,40,1,
279,0,3,1130,1,4,25,1,10.7271
279,1,3,1131,1,4,25,0,9.730475
279,1,3,1132,,4,30,1,
279,0,3,1133,,3,25,1,
279,1,3,1134,1,4,25,0,9.872184
279,1,3,1135,1,6,40,0,11.40298
279,1,3,1136,1,3,40,0,10.0496
279,1,3,1137,,4,25,1,
279,1,3,1138,1,5,40,1,9.75131
279,1,3,1139,1,5,35,0,10.28183
279,1,3,1140,1,2,30,1,10.59551
279,1,3,1141,1,2,35,1,9.034371
279,0,3,1142,1,5,35,0,9.881458
279,1,3,1143,1,5,30,0,9.647034
279,1,3,1144,1,4,35,0,9.75681
279,1,3,1145,1,4,45,1,10.63883
279,1,3,1146,,6,35,1,
279,0,3,1147,0,6,30,1,11.13796
279,1,3,1148,1,5,40,1,10.39109
279,1,3,1149,,4,30,1,
279,1,3,1150,1,2,40,0,9.867262
279,0,3,1151,1,4,45,1,10.63985
279,1,3,1152,,5,30,1,
279,1,3,1153,1,2,40,1,9.511485
279,1,3,1154,1,5,35,1,11.16988
279,1,3,1155,1,4,35,1,11.49675
279,1,3,1156,,3,40,1,
279,0,3,1157,1,5,50,0,10.24389
279,1,3,1158,1,3,30,0,8.963227
279,0,3,1159,1,5,30,1,11.20443
279,0,3,1160,,3,30,0,
279,1,3,1161,1,2,40,1,9.206209
279,1,3,1162,1,2,50,1,10.48085
279,1,3,1163,1,4,50,1,10.56493
279,1,3,1164,,6,35,0,
279,1,3,1165,1,2,35,0,9.695807
279,1,3,1166,1,4,35,0,10.07825
279,1,3,1167,1,3,35,1,10.64096
279,1,3,1168,1,6,30,0,10.38443
279,1,3,1169,1,2,30,0,10.21244
279,1,3,1170,1,2,50,1,9.61228
279,1,3,1171,1,6,25,0,11.04437
279,0,3,1172,1,4,35,1,11.06084
279,1,3,1173,,4,50,1,
279,1,3,1174,1,6,50,1,11.38049
279,1,3,1175,1,4,50,1,10.91471
279,1,3,1176,1,4,30,0,10.61378
279,1,3,1177,1,3,50,1,9.176324
279,1,3,1178,1,4,30,0,10.43274
279,1,3,1179,1,4,40,1,10.13073
279,1,3,1180,1,3,40,1,10.90009
279,1,3,1181,1,3,30,0,9.029517
279,1,3,1182,1,5,35,0,9.282335
279,1,3,1183,1,2,40,1,9.218681
279,1,3,1184,1,6,25,0,11.41666
279,1,3,1185,1,2,30,0,8.968596
279,1,3,1186,1,5,40,0,10.99231
279,1,3,1187,1,3,30,0,9.003922
279,0,3,1188,0,2,35,0,9.213133
279,1,3,1189,1,4,30,1,10.95905
279,1,3,1190,1,4,35,0,9.773891
279,0,3,1191,0,6,40,1,11.75185
279,0,3,1192,1,6,35,0,11.44841
279,1,3,1193,1,2,45,1,9.849086
279,1,3,1194,1,6,35,1,10.93154
279,1,3,1195,1,4,40,0,10.33757
279,1,3,1196,1,5,40,1,10.87643
279,1,3,1197,1,2,30,1,10.55193
279,0,3,1198,1,5,40,0,9.699056
279,1,3,1199,1,4,40,0,9.793694
279,1,3,1200,1,4,25,0,11.43034
279,1,3,1201,,6,50,0,
279,1,3,1202,1,2,50,0,9.258507
279,1,3,1203,1,4,50,0,10.59326
279,1,3,1204,1,2,35,1,9.259207
279,1,3,1205,1,2,35,0,10.93571
279,1,3,1206,1,4,40,1,10.55179
279,0,3,1207,1,4,30,1,10.83833
279,1,3,1208,1,4,40,0,11.0474
279,1,3,1209,,4,45,0,
279,1,3,1210,1,5,40,1,9.85753
279,1,3,1211,1,2,35,1,10.2309
279,1,3,1212,1,2,35,1,10.04312
279,1,3,1213,1,4,40,1,10.97238
279,1,3,1214,1,6,40,0,9.515302
279,1,3,1215,1,5,35,1,9.925766
279,0,3,1216,1,5,50,1,11.81564
279,0,3,1217,1,4,50,1,10.97873
279,1,3,1218,1,4,45,0,10.66292
279,1,3,1219,1,4,40,1,10.02091
279,1,3,1220,1,2,30,0,9.147061
279,1,3,1221,1,5,40,0,9.414415
279,1,3,1222,1,4,40,0,11.68792
279,0,3,1223,1,4,35,0,10.41457
279,1,3,1224,1,4,30,0,9.972622
279,1,3,1225,1,3,40,1,10.27956
279,0,3,1226,0,4,50,1,10.52602
279,1,3,1227,1,4,35,1,10.06615
279,1,3,1228,1,3,30,1,9.685958
279,1,3,1229,,4,35,1,
279,1,3,1230,1,4,40,1,11.80364
279,1,3,1231,1,4,35,0,9.5288
279,1,3,1232,1,3,30,1,10.24587
279,0,3,1233,1,6,35,1,12.26044
279,0,3,1234,1,5,25,1,11.1734
279,1,3,1235,1,6,30,0,11.8942
279,1,3,1236,1,2,50,1,9.54578
279,0,3,1237,1,4,30,1,10.53395
279,1,3,1238,1,6,30,1,11.01816
279,1,3,1239,1,2,25,1,9.552212
279,1,3,1240,1,4,30,0,10.24669
279,1,3,1241,1,4,30,1,10.53828
279,1,3,1242,1,5,40,1,9.379335
279,1,3,1243,1,3,30,1,10.29742
279,1,3,1244,1,3,50,1,10.31805
279,0,3,1245,0,6,30,0,10.22329
279,1,3,1246,1,4,50,1,10.10789
279,0,3,1247,1,4,35,1,10.46133
279,1,3,1248,1,5,30,1,11.35913
279,1,3,1249,1,3,30,1,10.69364
279,0,3,1250,1,5,30,1,11.13782
279,1,3,1251,1,6,30,1,9.986316
279,1,3,1252,1,2,30,1,10.28623
279,0,3,1253,1,5,40,0,10.62265
279,1,3,1254,1,2,50,1,10.67989
279,1,3,1255,1,5,40,1,9.772881
279,1,3,1256,1,4,25,0,10.41452
279,1,3,1257,1,5,40,0,9.638384
279,0,3,1258,1,3,30,0,10.62164
279,1,3,1259,1,4,35,0,9.80586
279,1,3,1260,1,5,50,0,10.30833
279,1,3,1261,1,3,30,0,9.606506
279,1,3,1262,1,2,40,1,10.6829
279,1,3,1263,1,2,50,1,10.28721
279,1,3,1264,1,4,40,0,9.768676
279,1,3,1265,1,5,40,1,11.41746
279,1,3,1266,1,6,35,1,10.90657
279,0,3,1267,,2,40,0,
279,1,3,1268,1,2,25,0,9.525189
279,1,3,1269,,4,35,1,
279,0,3,1270,1,4,35,1,10.97096
279,1,3,1271,1,2,50,0,9.662014
279,1,3,1272,1,2,40,1,9.8895
279,1,3,1273,,2,50,0,
279,0,3,1274,,6,35,1,
279,1,3,1275,1,6,35,1,12.27407
279,1,3,1276,1,2,40,1,9.736715
279,1,3,1277,1,4,40,1,10.43261
279,0,3,1278,1,5,30,1,10.81016
279,1,3,1279,,2,40,1,
278,1,3,1280,1,6,30,0,11.3317
278,1,3,1281,1,5,35,1,11.43157
278,0,3,1282,0,2,25,1,9.02801
278,1,3,1283,1,6,30,0,11.75965
278,0,3,1284,1,5,50,1,10.21408
278,1,3,1285,,3,50,1,
278,1,3,1286,1,4,25,1,10.32396
278,1,3,1287,1,4,30,0,9.948347
278,1,3,1288,1,5,40,1,10.72914
278,0,3,1289,0,2,40,0,9.319652
278,1,3,1290,1,2,45,1,9.601216
278,1,3,1291,1,4,40,0,10.2548
278,0,3,1292,,3,35,1,
278,1,3,1293,1,6,35,1,11.52002
278,0,3,1294,0,2,35,0,9.163113
278,0,3,1295,1,6,40,0,11.09747
278,1,3,1296,,4,40,1,
278,1,3,1297,1,3,40,1,10.93077
278,0,3,1298,0,4,50,0,10.45734
278,1,3,1299,1,4,40,1,10.19694
278,0,3,1300,1,4,40,1,10.14686
278,1,3,1301,1,4,45,1,10.84164
278,1,3,1302,,2,40,0,
278,1,3,1303,1,4,35,0,9.596916
278,1,3,1304,1,2,35,0,9.292345
278,1,3,1305,1,4,40,0,10.25601
278,1,3,1306,1,4,35,0,10.01476
278,1,3,1307,1,2,30,0,9.512711
278,1,3,1308,1,4,45,0,10.46789
278,1,3,1309,1,4,40,0,10.4486
278,1,3,1310,1,6,25,1,11.26423
278,1,3,1311,1,5,35,1,10.02415
278,0,3,1312,0,4,30,1,10.15468
278,1,3,1313,1,6,30,1,10.55656
278,1,3,1314,1,3,45,1,10.65397
278,0,3,1315,1,4,30,0,10.97372
278,0,3,1316,1,3,40,0,9.490279
278,1,3,1317,1,3,35,1,10.32225
278,1,3,1318,1,4,45,1,10.46593
278,1,3,1319,,4,50,0,
278,1,3,1320,1,3,30,0,9.315155
278,1,3,1321,1,6,40,1,10.5981
278,1,3,1322,1,2,40,1,9.244883
278,1,3,1323,1,4,30,1,10.66496
278,1,3,1324,1,4,40,0,10.71802
278,0,3,1325,1,6,45,1,9.685328
278,0,3,1326,1,2,25,0,10.08552
278,1,3,1327,1,5,40,0,11.40497
278,1,3,1328,1,4,40,1,11.08331
278,1,3,1329,1,2,30,1,9.901881
278,1,3,1330,1,3,30,1,10.41522
278,0,3,1331,,6,35,1,
278,0,3,1332,1,3,40,1,9.457687
278,0,3,1333,0,4,40,1,9.476663
278,1,3,1334,1,4,30,1,10.58513
278,0,3,1335,1,6,30,1,12.31718
278,0,3,1336,,6,30,0,
278,1,3,1337,1,5,40,1,11.71146
278,1,3,1338,1,5,35,0,10.39762
278,1,3,1339,,4,40,1,
278,1,3,1340,1,4,30,0,9.703069
278,1,3,1341,1,6,30,0,10.38906
278,1,3,1342,1,2,30,1,9.401157
278,1,3,1343,1,4,30,1,11.09403
278,1,3,1344,1,5,30,0,9.81824
278,0,3,1345,1,4,35,0,10.65252
278,1,3,1346,1,5,35,1,11.20917
278,0,3,1347,0,2,35,1,9.523892
278,0,3,1348,1,2,30,0,10.09661
278,0,3,1349,0,2,45,0,10.28459
278,0,3,1350,1,6,40,1,11.65938
278,1,3,1351,1,4,40,1,10.3715
278,1,3,1352,1,4,35,1,10.88221
278,1,3,1353,1,4,35,0,11.25545
278,1,3,1354,,4,45,1,
278,1,3,1355,1,4,40,1,9.981812
278,1,3,1356,1,2,30,1,9.860133
